offset,latA,latB,label
0x16000,-nan,0.0,1
0x16080,-nan,0.0,1
0x16100,-nan,0.0,1
0x16180,-nan,0.0,1
0x16200,-nan,0.0,1
0x16280,-nan,0.0,1
0x16300,-nan,0.0,1
0x16380,-nan,0.0,1
0x16400,-nan,0.0,1
0x16480,-nan,0.0,1
0x16500,-nan,0.0,1
0x16580,-nan,0.0,1
0x16600,-nan,0.0,1
0x16680,-nan,0.0,1
0x16700,-nan,0.0,1
0x16780,-nan,0.0,1
0x16800,-nan,0.0,1
0x16880,-nan,0.0,1
0x16900,-nan,0.0,1
0x16980,-nan,0.0,1
0x16a00,-nan,0.0,1
0x16a80,-nan,0.0,1
0x16b00,-nan,0.0,1
0x16b80,-nan,0.0,1
0x16c00,-nan,0.0,1
0x16c80,-nan,0.0,1
0x16d00,-nan,0.0,1
0x16d80,-nan,0.0,1
0x16e00,-nan,0.0,1
0x16e80,-nan,0.0,1
0x16f00,-nan,0.0,1
0x16f80,-nan,0.0,1
0x17000,-nan,0.0,1
0x17080,-nan,0.0,1
0x17100,-nan,0.0,1
0x17180,-nan,0.0,1
0x17200,-nan,0.0,1
0x17280,-nan,0.0,1
0x17300,-nan,0.0,1
0x17380,-nan,0.0,1
0x17400,-nan,0.0,1
0x17480,-nan,0.0,1
0x17500,-nan,0.0,1
0x17580,-nan,0.0,1
0x17600,-nan,0.0,1
0x17680,-nan,0.0,1
0x17700,-nan,0.0,1
0x17780,-nan,0.0,1
0x17800,-nan,0.0,1
0x17880,-nan,0.0,1
0x17900,-nan,0.0,1
0x17980,-nan,0.0,1
0x17a00,-nan,0.0,1
0x17a80,-nan,0.0,1
0x17b00,-nan,0.0,1
0x17b80,-nan,0.0,1
0x17c00,-nan,0.0,1
0x17c80,-nan,0.0,1
0x17d00,-nan,0.0,1
0x17d80,-nan,0.0,1
0x17e00,-nan,0.0,1
0x17e80,-nan,0.0,1
0x17f00,-nan,0.0,1
0x17f80,-nan,0.0,1
0x18000,-nan,0.0,1
0x18080,-nan,0.0,1
0x18100,-nan,0.0,1
0x18180,-nan,0.0,1
0x18200,-nan,0.0,1
0x18280,-nan,0.0,1
0x18300,-nan,0.0,1
0x18380,-nan,0.0,1
0x18400,-nan,0.0,1
0x18480,-nan,0.0,1
0x18500,-nan,0.0,1
0x18580,-nan,0.0,1
0x18600,-nan,0.0,1
0x18680,-nan,0.0,1
0x18700,-nan,0.0,1
0x18780,-nan,0.0,1
0x18800,-nan,0.0,1
0x18880,-nan,0.0,1
0x18900,-nan,0.0,1
0x18980,-nan,0.0,1
0x18a00,-nan,0.0,1
0x18a80,-nan,0.0,1
0x18b00,-nan,0.0,1
0x18b80,-nan,0.0,1
0x18c00,-nan,0.0,1
0x18c80,-nan,0.0,1
0x18d00,-nan,0.0,1
0x18d80,-nan,0.0,1
0x18e00,-nan,0.0,1
0x18e80,-nan,0.0,1
0x18f00,-nan,0.0,1
0x18f80,-nan,0.0,1
0x19000,-nan,0.0,1
0x19080,-nan,0.0,1
0x19100,-nan,0.0,1
0x19180,-nan,0.0,1
0x19200,-nan,0.0,1
0x19280,-nan,0.0,1
0x19300,-nan,0.0,1
0x19380,-nan,0.0,1
0x19400,-nan,0.0,1
0x19480,-nan,0.0,1
0x19500,-nan,0.0,1
0x19580,-nan,0.0,1
0x19600,-nan,0.0,1
0x19680,-nan,0.0,1
0x19700,-nan,0.0,1
0x19780,-nan,0.0,1
0x19800,-nan,0.0,1
0x19880,-nan,0.0,1
0x19900,-nan,0.0,1
0x19980,-nan,0.0,1
0x19a00,-nan,0.0,1
0x19a80,-nan,0.0,1
0x19b00,-nan,0.0,1
0x19b80,-nan,0.0,1
0x19c00,-nan,0.0,1
0x19c80,-nan,0.0,1
0x19d00,-nan,0.0,1
0x19d80,-nan,0.0,1
0x19e00,-nan,0.0,1
0x19e80,-nan,0.0,1
0x19f00,-nan,0.0,1
0x19f80,-nan,0.0,1
0x1a000,-nan,0.0,1
0x1a080,-nan,0.0,1
0x1a100,-nan,0.0,1
0x1a180,-nan,0.0,1
0x1a200,-nan,0.0,1
0x1a280,-nan,0.0,1
0x1a300,-nan,0.0,1
0x1a380,-nan,0.0,1
0x1a400,-nan,0.0,1
0x1a480,-nan,0.0,1
0x1a500,-nan,0.0,1
0x1a580,-nan,0.0,1
0x1a600,-nan,0.0,1
0x1a680,-nan,0.0,1
0x1a700,-nan,0.0,1
0x1a780,-nan,0.0,1
0x1a800,-nan,0.0,1
0x1a880,-nan,0.0,1
0x1a900,-nan,0.0,1
0x1a980,-nan,0.0,1
0x1aa00,-nan,0.0,1
0x1aa80,-nan,0.0,1
0x1ab00,-nan,0.0,1
0x1ab80,-nan,0.0,1
0x1ac00,-nan,0.0,1
0x1ac80,-nan,0.0,1
0x1ad00,-nan,0.0,1
0x1ad80,-nan,0.0,1
0x1ae00,-nan,0.0,1
0x1ae80,-nan,0.0,1
0x1af00,-nan,0.0,1
0x1af80,-nan,0.0,1
0x1b000,-nan,0.0,1
0x1b080,-nan,0.0,1
0x1b100,-nan,0.0,1
0x1b180,-nan,0.0,1
0x1b200,-nan,0.0,1
0x1b280,-nan,0.0,1
0x1b300,-nan,0.0,1
0x1b380,-nan,0.0,1
0x1b400,-nan,0.0,1
0x1b480,-nan,0.0,1
0x1b500,-nan,0.0,1
0x1b580,-nan,0.0,1
0x1b600,-nan,0.0,1
0x1b680,-nan,0.0,1
0x1b700,-nan,0.0,1
0x1b780,-nan,0.0,1
0x1b800,-nan,0.0,1
0x1b880,-nan,0.0,1
0x1b900,-nan,0.0,1
0x1b980,-nan,0.0,1
0x1ba00,-nan,0.0,1
0x1ba80,-nan,0.0,1
0x1bb00,-nan,0.0,1
0x1bb80,-nan,0.0,1
0x1bc00,-nan,0.0,1
0x1bc80,-nan,0.0,1
0x1bd00,-nan,0.0,1
0x1bd80,-nan,0.0,1
0x1be00,-nan,0.0,1
0x1be80,-nan,0.0,1
0x1bf00,-nan,0.0,1
0x1bf80,-nan,0.0,1
0x1c000,-nan,0.0,1
0x1c080,-nan,0.0,1
0x1c100,-nan,0.0,1
0x1c180,-nan,0.0,1
0x1c200,-nan,0.0,1
0x1c280,-nan,0.0,1
0x1c300,-nan,0.0,1
0x1c380,-nan,0.0,1
0x1c400,-nan,0.0,1
0x1c480,-nan,0.0,1
